station_code,station_name,state,district,observation_date,season,max_temp_c,min_temp_c,avg_temp_c,rainfall_mm,relative_humidity_percent,wind_speed_kmh,wind_direction,visibility_km,cloud_cover_percent,sunshine_hours,atmospheric_pressure_hpa,soil_temperature_c,heat_index_c,dew_point_c,flood_warning,cyclone_alert,rainfall_category,weather_condition
IMD2097,Lucknow Weather Station,Uttar Pradesh,Lucknow,2022-05-15,Summer,42.4,33.2,38.7,3.6133407852393855,39,12.4,NW,4.1,89,6.6,998.2,37.7,40.7,26.5,No,No,Light,Rain
IMD2098,Ludhiana Weather Station,Punjab,Ludhiana,2021-07-11,Monsoon,31.9,24.1,26.3,33.9,66,34.6,SW,13.6,63,4.4,1025.6,29.1,29.6,19.5,No,No,Moderate,Thunderstorm
IMD2099,Amritsar Weather Station,Punjab,Amritsar,2023-07-04,Monsoon,30.7,22.2,26.8,37.3,61,32.9,NE,10.1,34,7.8,1012.1,25.5,29.9,19.0,No,No,Moderate,Haze
IMD2100,Silchar Weather Station,Assam,Silchar,2023-01-08,Winter,23.2,14.4,16.5,6.084628786692433,53,27.7,NW,13.8,29,10.8,1021.9,18.8,19.1,7.1,No,No,Light,Rain
IMD2101,Siliguri Weather Station,West Bengal,Siliguri,2024-03-10,Summer,35.9,30.5,33.9,2.2117523180309857,41,23.6,W,4.7,91,3.7,1009.9,33.3,35.9,22.1,No,Yes,Light,Cloudy
IMD2102,Patiala Weather Station,Punjab,Patiala,2022-06-09,Monsoon,28.2,19.7,26.2,26.3,64,27.7,E,12.8,82,1.2,1014.3,28.1,29.4,19.0,No,No,Moderate,Haze
IMD2103,Chennai Weather Station,Tamil Nadu,Chennai,2021-03-06,Summer,41.1,29.9,34.3,10.427408246928934,50,32.2,SW,5.4,43,1.7,1013.3,36.5,36.8,24.3,No,No,Light,Fog
IMD2104,Jorhat Weather Station,Assam,Jorhat,2023-05-03,Summer,32.8,25.9,29.8,6.329363862200472,41,20.4,S,14.8,89,6.9,1005.1,28.1,31.9,18.0,No,Yes,Light,Fog
IMD2105,Amritsar Weather Station,Punjab,Amritsar,2023-03-19,Summer,36.8,28.2,32.5,1.0,42,37.0,NW,9.5,13,3.6,1005.8,34.8,34.6,20.9,No,No,Light,Cloudy
IMD2106,Meerut Weather Station,Uttar Pradesh,Meerut,2023-04-13,Summer,43.6,31.0,36.8,1.0,38,21.5,NE,6.4,90,2.1,1011.4,37.6,38.7,24.4,No,No,Light,Fog
IMD2107,Hubballi Weather Station,Karnataka,Hubballi,2022-01-02,Winter,24.0,15.0,20.3,1.1792741771091648,42,23.3,SE,6.1,1,11.7,1010.3,20.4,22.4,8.7,No,No,Light,Clear
IMD2108,Silchar Weather Station,Assam,Silchar,2021-11-10,Post-Monsoon,26.1,18.2,20.6,14.252244619871123,47,20.0,SW,11.5,23,8.8,1009.5,22.8,23.0,10.0,No,No,Light,Clear
IMD2109,Durgapur Weather Station,West Bengal,Durgapur,2021-04-17,Summer,37.9,25.1,32.0,1.213128582054655,39,7.7,SE,5.4,1,11.5,1015.7,30.8,34.0,19.8,No,No,Light,Cloudy
IMD2110,Udaipur Weather Station,Rajasthan,Udaipur,2024-03-08,Summer,36.1,26.0,31.4,5.189916736081982,42,24.4,W,12.9,89,6.3,1017.8,29.5,33.5,19.8,No,No,Light,Thunderstorm
IMD2111,Jodhpur Weather Station,Rajasthan,Jodhpur,2023-03-24,Summer,33.8,23.9,27.2,3.4581135052204584,46,10.8,W,6.8,54,1.8,1009.8,29.0,29.5,16.4,No,No,Light,Fog
IMD2112,Lucknow Weather Station,Uttar Pradesh,Lucknow,2022-03-04,Summer,43.3,34.0,37.7,9.360575511188221,50,21.6,SE,14.3,40,1.9,1013.3,38.1,40.2,27.7,No,No,Light,Thunderstorm
IMD2113,Jaipur Weather Station,Rajasthan,Jaipur,2023-10-05,Post-Monsoon,30.6,23.9,28.0,1.3667034793818975,47,2.6,N,2.0,67,5.2,1018.5,30.8,30.4,17.4,No,No,Light,Thunderstorm
IMD2114,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2021-02-21,Winter,26.8,14.6,21.2,1.0,41,18.0,NE,10.8,99,9.5,1013.4,23.6,23.2,9.4,No,Yes,Light,Clear
IMD2115,Amritsar Weather Station,Punjab,Amritsar,2021-02-08,Winter,20.7,9.9,15.3,1.0,51,12.2,S,12.6,1,4.0,1027.6,17.1,17.9,5.5,No,No,Light,Clear
IMD2116,Bengaluru Weather Station,Karnataka,Bengaluru,2020-03-21,Summer,38.4,25.2,31.9,3.0312689497930414,38,34.2,E,8.2,72,8.6,1005.6,31.2,33.8,19.5,No,No,Light,Haze
IMD2117,Kolkata Weather Station,West Bengal,Kolkata,2020-04-29,Summer,38.9,32.8,35.3,4.864151796783564,48,33.4,SW,14.4,61,10.2,1010.0,33.8,37.7,24.9,No,Yes,Light,Haze
IMD2118,Nagpur Weather Station,Maharashtra,Nagpur,2021-06-20,Monsoon,28.5,20.5,24.6,11.1,45,14.7,E,4.1,99,4.7,1008.4,25.3,26.9,13.6,No,No,Light,Fog
IMD2119,Ludhiana Weather Station,Punjab,Ludhiana,2024-01-03,Winter,25.3,17.2,20.2,1.0,38,19.1,S,4.4,100,7.5,1004.3,22.2,22.1,7.8,No,No,Light,Rain
IMD2120,Bengaluru Weather Station,Karnataka,Bengaluru,2020-12-02,Winter,27.3,18.9,21.2,11.720615299416393,52,14.1,N,14.7,38,8.6,1008.3,21.6,23.8,11.6,No,No,Light,Fog
IMD2121,Ludhiana Weather Station,Punjab,Ludhiana,2024-01-08,Winter,25.2,14.1,20.4,3.2696135250784324,50,36.7,S,11.6,3,10.8,1015.3,22.6,22.9,10.4,No,No,Light,Fog
IMD2122,Mysuru Weather Station,Karnataka,Mysuru,2020-10-30,Post-Monsoon,28.5,23.2,26.0,2.223011389884691,48,31.4,N,4.7,7,10.3,1012.2,25.1,28.4,15.6,No,No,Light,Rain
IMD2123,Udaipur Weather Station,Rajasthan,Udaipur,2021-09-17,Monsoon,31.8,24.9,27.6,35.7,65,25.3,W,3.5,15,3.0,1021.8,29.2,30.9,20.6,No,No,Moderate,Haze
IMD2124,Silchar Weather Station,Assam,Silchar,2022-03-31,Summer,36.0,26.4,32.6,3.0572583467435686,50,11.4,W,12.1,23,10.3,1014.7,31.2,35.1,22.6,No,No,Light,Cloudy
IMD2125,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2023-12-02,Winter,18.5,9.3,15.4,11.980225124265884,58,20.2,E,6.1,41,5.9,1019.3,16.7,18.3,7.0,No,Yes,Light,Fog
IMD2126,Jorhat Weather Station,Assam,Jorhat,2023-07-10,Monsoon,33.6,21.7,28.1,31.3,58,26.0,SE,11.9,60,9.5,1012.1,30.8,31.0,19.7,No,Yes,Moderate,Cloudy
IMD2127,Chennai Weather Station,Tamil Nadu,Chennai,2022-03-27,Summer,39.0,29.5,32.8,1.0,49,39.6,E,5.3,64,6.7,1002.4,33.3,35.2,22.6,No,No,Light,Rain
IMD2128,Siliguri Weather Station,West Bengal,Siliguri,2024-04-08,Summer,39.3,29.7,35.1,4.1169813835794296,41,3.4,NE,3.6,21,6.6,1021.9,33.1,37.1,23.3,No,Yes,Light,Fog
IMD2129,Kolkata Weather Station,West Bengal,Kolkata,2021-02-27,Winter,17.5,10.8,15.5,1.8276188495448584,49,26.4,NW,5.4,60,6.7,1010.4,15.9,17.9,5.3,No,No,Light,Fog
IMD2130,Durgapur Weather Station,West Bengal,Durgapur,2021-04-03,Summer,40.6,32.8,37.4,5.598115607611686,39,19.5,W,12.4,79,8.6,1026.6,37.2,39.4,25.2,No,Yes,Light,Clear
IMD2131,Jodhpur Weather Station,Rajasthan,Jodhpur,2022-11-28,Post-Monsoon,27.4,19.9,25.4,4.5352507771164285,49,21.2,W,1.4,26,8.4,1010.9,25.9,27.8,15.2,No,No,Light,Clear
IMD2132,Jorhat Weather Station,Assam,Jorhat,2022-09-11,Monsoon,30.7,19.4,25.9,41.6,73,21.4,NW,7.9,61,1.8,1008.3,25.3,29.5,20.5,No,No,Moderate,Thunderstorm
IMD2133,Nagpur Weather Station,Maharashtra,Nagpur,2020-03-25,Summer,42.7,30.8,37.1,6.708540325359734,52,31.5,E,8.5,25,9.1,1014.6,35.9,39.7,27.5,No,No,Light,Haze
IMD2134,Jorhat Weather Station,Assam,Jorhat,2020-06-02,Monsoon,34.8,23.3,29.5,24.2,64,8.6,SE,10.6,12,3.0,1010.7,30.8,32.7,22.3,No,No,Moderate,Clear
IMD2135,Kanpur Weather Station,Uttar Pradesh,Kanpur,2020-05-05,Summer,32.0,25.4,28.8,1.0,51,19.2,NW,10.5,27,0.7,1003.4,28.5,31.4,19.0,No,No,Light,Haze
IMD2136,Siliguri Weather Station,West Bengal,Siliguri,2021-10-25,Post-Monsoon,25.5,18.4,22.0,1.7974160609958252,41,15.0,NW,3.2,86,0.7,1025.5,21.2,24.1,10.2,No,Yes,Light,Cloudy
IMD2137,Siliguri Weather Station,West Bengal,Siliguri,2022-12-10,Winter,24.3,11.3,17.6,1.0,46,28.9,NE,1.8,93,5.2,1016.1,19.6,19.9,6.8,No,No,Light,Haze
IMD2138,Lucknow Weather Station,Uttar Pradesh,Lucknow,2022-10-06,Post-Monsoon,32.7,23.8,27.2,1.0,43,5.8,S,11.6,54,6.3,1009.3,28.3,29.3,15.8,No,No,Light,Rain
IMD2139,Meerut Weather Station,Uttar Pradesh,Meerut,2020-10-14,Post-Monsoon,21.5,11.5,16.4,1.2327118927774823,45,5.2,S,5.9,39,5.6,1011.6,18.4,18.6,5.4,No,No,Light,Clear
IMD2140,Bengaluru Weather Station,Karnataka,Bengaluru,2020-06-01,Monsoon,34.7,26.4,30.3,80.0,85,3.0,SW,10.9,37,3.1,1005.1,32.3,34.5,27.3,No,No,Moderate,Rain
IMD2141,Nagpur Weather Station,Maharashtra,Nagpur,2023-12-04,Winter,18.8,9.1,15.3,9.78117405879229,42,22.7,NW,9.2,69,6.2,1012.5,13.5,17.4,3.7,No,No,Light,Fog
IMD2142,Madurai Weather Station,Tamil Nadu,Madurai,2024-08-27,Monsoon,27.8,18.7,23.3,5.7,48,8.5,S,11.1,23,11.1,1012.7,23.5,25.7,12.9,No,Yes,Light,Clear
IMD2143,Udaipur Weather Station,Rajasthan,Udaipur,2022-02-14,Winter,20.1,9.6,15.3,1.0,37,20.2,SE,1.9,10,8.6,1008.6,14.9,17.2,2.7,No,No,Light,Fog
IMD2144,Kanpur Weather Station,Uttar Pradesh,Kanpur,2020-12-03,Winter,22.3,13.9,16.9,1.5507596400151353,40,3.3,E,5.2,77,7.5,1015.9,16.3,18.9,4.9,No,No,Light,Clear
IMD2145,Nagpur Weather Station,Maharashtra,Nagpur,2023-05-22,Summer,40.2,34.8,37.2,8.319461933511263,43,6.5,E,13.9,6,3.9,1006.2,37.8,39.4,25.8,No,No,Light,Rain
IMD2146,Chennai Weather Station,Tamil Nadu,Chennai,2022-03-25,Summer,37.8,27.5,32.1,5.029276824416544,44,39.4,E,6.3,47,11.4,1009.0,31.9,34.3,20.9,No,No,Light,Rain
IMD2147,Udaipur Weather Station,Rajasthan,Udaipur,2024-06-06,Monsoon,29.7,19.1,25.3,38.4,71,6.3,SW,6.5,27,11.4,1014.6,25.1,28.9,19.5,No,No,Moderate,Haze
IMD2148,Durgapur Weather Station,West Bengal,Durgapur,2020-06-04,Monsoon,29.9,20.8,25.6,36.6,68,6.2,S,4.0,61,7.9,1004.1,26.0,29.0,19.2,No,Yes,Moderate,Haze
IMD2149,Nagpur Weather Station,Maharashtra,Nagpur,2022-10-09,Post-Monsoon,28.1,21.7,24.9,2.6870559830946013,53,38.1,SW,10.2,10,5.5,1014.0,24.0,27.5,15.5,No,No,Light,Fog
IMD2150,Madurai Weather Station,Tamil Nadu,Madurai,2024-04-03,Summer,35.8,25.5,30.0,9.954505910236469,44,34.5,SW,13.0,67,9.8,1016.0,30.4,32.2,18.8,No,No,Light,Thunderstorm
IMD2151,Nashik Weather Station,Maharashtra,Nashik,2023-01-04,Winter,29.8,21.4,23.7,2.3789022156875457,43,14.8,NE,5.7,51,8.2,1019.1,23.3,25.8,12.3,No,No,Light,Clear
IMD2152,Nagpur Weather Station,Maharashtra,Nagpur,2021-10-13,Post-Monsoon,34.2,24.1,27.4,14.60442433212786,50,34.6,N,12.8,95,9.2,1021.5,26.1,29.9,17.4,No,No,Light,Fog
IMD2153,Jaipur Weather Station,Rajasthan,Jaipur,2022-10-27,Post-Monsoon,23.2,15.2,20.5,5.04089784549974,39,21.2,E,12.9,90,11.0,1014.4,22.3,22.4,8.3,No,No,Light,Fog
IMD2154,Amritsar Weather Station,Punjab,Amritsar,2023-04-03,Summer,34.0,25.5,31.0,2.48117678960526,38,31.3,S,12.0,93,5.2,1006.9,30.3,32.9,18.6,No,No,Light,Thunderstorm
IMD2155,Meerut Weather Station,Uttar Pradesh,Meerut,2024-11-13,Post-Monsoon,26.9,18.3,22.3,3.5276215982073778,54,34.3,W,13.6,88,2.1,1012.3,21.6,25.0,13.1,No,No,Light,Haze
IMD2156,Jorhat Weather Station,Assam,Jorhat,2020-05-22,Summer,41.1,33.2,35.9,3.134993249993862,40,37.2,NE,10.7,50,2.8,1013.9,36.7,37.9,23.9,No,Yes,Light,Haze
IMD2157,Silchar Weather Station,Assam,Silchar,2022-08-18,Monsoon,32.1,26.2,28.5,21.9,61,29.2,NE,13.0,60,6.6,1018.3,27.9,31.6,20.7,No,Yes,Moderate,Rain
IMD2158,Durgapur Weather Station,West Bengal,Durgapur,2023-09-26,Monsoon,32.6,26.3,29.3,40.4,64,22.3,S,11.6,87,12.0,1004.1,31.4,32.5,22.1,No,Yes,Moderate,Rain
IMD2159,Ludhiana Weather Station,Punjab,Ludhiana,2024-07-15,Monsoon,31.7,22.8,26.6,67.4,80,35.9,SW,1.2,91,5.9,1000.4,25.5,30.6,22.6,No,No,Moderate,Rain
IMD2160,Meerut Weather Station,Uttar Pradesh,Meerut,2023-08-23,Monsoon,32.6,27.3,30.5,77.3,88,23.7,NE,10.5,19,4.0,1014.1,32.1,34.9,28.1,No,No,Moderate,Haze
IMD2161,Madurai Weather Station,Tamil Nadu,Madurai,2021-01-25,Winter,30.0,16.8,23.1,10.183104641668402,52,31.7,SE,6.2,41,2.2,1006.2,25.3,25.7,13.5,No,Yes,Light,Rain
IMD2162,Siliguri Weather Station,West Bengal,Siliguri,2023-03-24,Summer,35.5,23.7,30.1,1.0,50,11.4,SE,1.1,89,0.7,1007.0,31.4,32.6,20.1,No,No,Light,Thunderstorm
IMD2163,Nagpur Weather Station,Maharashtra,Nagpur,2024-12-02,Winter,24.7,16.6,20.7,4.052028417400666,42,3.8,E,9.5,17,0.3,1019.1,22.3,22.8,9.1,No,No,Light,Rain
IMD2164,Nashik Weather Station,Maharashtra,Nashik,2024-01-18,Winter,21.8,11.6,17.3,1.0,52,15.1,N,1.1,92,3.6,1021.4,20.0,19.9,7.7,No,No,Light,Clear
IMD2165,Amritsar Weather Station,Punjab,Amritsar,2020-04-28,Summer,33.3,27.9,31.0,11.163104529015829,47,32.2,N,8.6,87,2.9,1008.4,29.6,33.4,20.4,No,No,Light,Rain
IMD2166,Nashik Weather Station,Maharashtra,Nashik,2022-08-09,Monsoon,31.2,22.4,28.7,62.7,70,23.2,SW,11.1,34,8.4,1027.5,29.8,32.2,22.7,No,No,Moderate,Cloudy
IMD2167,Silchar Weather Station,Assam,Silchar,2022-12-16,Winter,23.8,16.3,18.8,2.522528583474288,54,12.2,N,9.0,58,6.6,1021.8,17.6,21.5,9.6,No,No,Light,Thunderstorm
IMD2168,Jodhpur Weather Station,Rajasthan,Jodhpur,2021-03-18,Summer,41.9,31.6,35.4,3.026345717768859,44,30.1,NE,11.4,68,7.6,1011.3,38.3,37.6,24.2,No,No,Light,Clear
IMD2169,Nagpur Weather Station,Maharashtra,Nagpur,2024-07-21,Monsoon,36.7,25.3,31.2,38.1,60,15.9,N,13.0,26,6.7,1011.3,33.4,34.2,23.2,No,No,Moderate,Thunderstorm
IMD2170,Amritsar Weather Station,Punjab,Amritsar,2023-04-01,Summer,42.2,29.4,36.3,2.2581725692008594,41,5.2,N,5.0,91,10.2,1011.3,37.2,38.3,24.5,No,No,Light,Cloudy
IMD2171,Pune Weather Station,Maharashtra,Pune,2023-06-20,Monsoon,30.3,24.1,27.9,22.7,57,8.3,S,6.9,50,1.9,1015.3,28.2,30.8,19.3,No,No,Moderate,Haze
IMD2172,Nashik Weather Station,Maharashtra,Nashik,2020-06-17,Monsoon,30.0,21.2,27.0,64.3,72,15.6,NW,6.4,90,5.6,1005.6,25.4,30.6,21.4,No,No,Moderate,Thunderstorm
IMD2173,Siliguri Weather Station,West Bengal,Siliguri,2022-02-26,Winter,28.7,19.3,25.4,8.00496984412896,45,1.4,E,10.0,51,9.3,1010.2,28.4,27.6,14.4,No,Yes,Light,Cloudy
IMD2174,Amritsar Weather Station,Punjab,Amritsar,2022-05-14,Summer,42.2,31.9,36.9,1.0,43,10.5,W,7.6,66,3.5,1011.6,39.2,39.0,25.5,No,No,Light,Cloudy
IMD2175,Siliguri Weather Station,West Bengal,Siliguri,2021-04-02,Summer,36.9,30.6,33.9,4.64805401499186,47,21.8,N,12.8,6,8.8,1001.1,32.7,36.2,23.3,No,Yes,Light,Clear
IMD2176,Jorhat Weather Station,Assam,Jorhat,2020-03-08,Summer,40.5,29.6,34.8,2.2882615905746033,52,15.2,S,5.1,19,8.4,1005.2,33.3,37.4,25.2,No,Yes,Light,Fog
IMD2177,Siliguri Weather Station,West Bengal,Siliguri,2021-08-21,Monsoon,34.8,27.2,31.9,21.3,59,2.9,S,8.2,2,3.1,1010.5,34.5,34.9,23.7,No,Yes,Moderate,Haze
IMD2178,Patiala Weather Station,Punjab,Patiala,2022-05-19,Summer,35.6,28.4,31.7,1.0,52,6.6,N,12.6,63,0.0,1016.8,32.7,34.3,22.1,No,No,Light,Clear
IMD2179,Patiala Weather Station,Punjab,Patiala,2020-12-01,Winter,24.2,14.9,17.4,3.9689987435526466,49,10.7,NE,4.8,92,7.3,1005.0,19.5,19.8,7.2,No,No,Light,Cloudy
IMD2180,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2021-11-27,Post-Monsoon,30.0,25.0,27.1,4.596820084854816,43,28.0,NW,9.7,77,4.8,1002.0,25.6,29.2,15.7,No,Yes,Light,Fog
IMD2181,Madurai Weather Station,Tamil Nadu,Madurai,2024-08-17,Monsoon,34.4,22.7,27.9,101.9,97,18.5,SW,12.7,23,0.4,1020.5,29.0,32.8,27.3,Yes,No,Heavy,Clear
IMD2182,Madurai Weather Station,Tamil Nadu,Madurai,2022-09-29,Monsoon,26.9,17.7,24.0,75.6,89,33.2,E,7.2,80,9.2,1021.1,23.8,28.4,21.8,No,No,Moderate,Thunderstorm
IMD2183,Pune Weather Station,Maharashtra,Pune,2020-02-26,Winter,20.8,12.9,16.2,5.30839870472863,40,34.0,W,6.7,29,9.3,1007.7,15.2,18.2,4.2,No,No,Light,Rain
IMD2184,Kanpur Weather Station,Uttar Pradesh,Kanpur,2023-03-14,Summer,38.1,25.4,31.4,1.0,51,34.0,E,11.4,74,10.1,1014.4,31.6,33.9,21.6,No,No,Light,Thunderstorm
IMD2185,Udaipur Weather Station,Rajasthan,Udaipur,2020-10-25,Post-Monsoon,30.9,20.2,24.5,2.2649878831536685,54,22.1,NW,9.3,62,0.4,1005.9,23.3,27.2,15.3,No,No,Light,Cloudy
IMD2186,Kanpur Weather Station,Uttar Pradesh,Kanpur,2023-07-27,Monsoon,30.5,19.7,25.7,57.5,72,15.6,E,2.9,24,2.5,1020.2,25.4,29.3,20.1,No,No,Moderate,Haze
IMD2187,Patiala Weather Station,Punjab,Patiala,2020-05-08,Summer,38.6,26.5,33.0,2.8038753476193565,54,7.2,NE,12.1,82,10.4,1010.0,35.0,35.7,23.8,No,No,Light,Cloudy
IMD2188,Nagpur Weather Station,Maharashtra,Nagpur,2023-02-22,Winter,24.2,18.7,22.0,1.0,52,19.5,W,2.5,98,5.0,1008.9,20.6,24.6,12.4,No,No,Light,Cloudy
IMD2189,Siliguri Weather Station,West Bengal,Siliguri,2023-04-15,Summer,39.9,30.8,34.8,1.0,48,27.1,N,5.5,22,3.5,1006.4,34.9,37.2,24.4,No,No,Light,Thunderstorm
IMD2190,Chennai Weather Station,Tamil Nadu,Chennai,2022-09-01,Monsoon,31.5,20.3,26.2,62.9,82,18.8,NE,5.5,33,9.7,1015.1,28.2,30.3,22.6,No,Yes,Moderate,Fog
IMD2191,Madurai Weather Station,Tamil Nadu,Madurai,2021-10-28,Post-Monsoon,28.8,18.1,23.5,1.20026192754716,45,19.7,SW,12.1,4,2.6,999.4,23.1,25.8,12.5,No,No,Light,Rain
IMD2192,Bengaluru Weather Station,Karnataka,Bengaluru,2021-02-14,Winter,18.1,7.2,13.3,7.6129981788819965,47,7.5,NW,10.8,44,3.2,1014.4,12.3,15.7,2.7,No,No,Light,Haze
IMD2193,Meerut Weather Station,Uttar Pradesh,Meerut,2022-01-05,Winter,23.4,12.4,18.9,3.914532747002739,40,31.9,S,1.1,56,11.4,1006.6,19.3,20.9,6.9,No,No,Light,Fog
IMD2194,Ludhiana Weather Station,Punjab,Ludhiana,2024-08-21,Monsoon,31.8,23.8,26.1,44.7,67,11.7,E,13.2,25,4.4,1005.1,26.4,29.5,19.5,No,No,Moderate,Haze
IMD2195,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2024-05-17,Summer,38.3,31.1,34.3,2.4861838256416164,44,6.5,SE,7.5,60,4.5,1010.5,37.2,36.5,23.1,No,No,Light,Clear
IMD2196,Madurai Weather Station,Tamil Nadu,Madurai,2023-06-14,Monsoon,33.5,25.6,27.7,25.6,59,36.2,S,6.9,99,2.3,1015.3,30.5,30.6,19.5,No,No,Moderate,Haze
IMD2197,Silchar Weather Station,Assam,Silchar,2024-04-23,Summer,32.8,25.5,30.7,2.229997935797104,49,10.0,W,14.5,5,9.3,1005.7,32.6,33.1,20.5,No,Yes,Light,Fog
IMD2198,Udaipur Weather Station,Rajasthan,Udaipur,2024-01-15,Winter,20.3,12.3,16.7,1.9063094602281276,40,36.6,S,13.8,66,10.3,1011.5,17.4,18.7,4.7,No,No,Light,Haze
IMD2199,Pune Weather Station,Maharashtra,Pune,2022-09-11,Monsoon,31.4,25.0,27.2,9.3,54,12.7,NW,2.7,18,2.1,1017.2,25.9,29.9,18.0,No,No,Light,Clear
IMD2200,Amritsar Weather Station,Punjab,Amritsar,2022-02-28,Winter,15.3,8.6,12.2,16.40364862856785,51,35.0,SW,4.0,60,3.3,1005.5,13.7,14.8,2.4,No,No,Light,Haze
IMD2201,Jodhpur Weather Station,Rajasthan,Jodhpur,2024-03-17,Summer,31.5,27.4,29.4,12.876671496569427,50,18.2,NW,12.0,91,8.7,1028.0,27.6,31.9,19.4,No,No,Light,Haze
IMD2202,Madurai Weather Station,Tamil Nadu,Madurai,2023-01-20,Winter,23.1,11.4,16.2,2.5094779560907816,47,25.1,SE,4.6,31,5.1,1020.3,15.0,18.6,5.6,No,Yes,Light,Rain
IMD2203,Jodhpur Weather Station,Rajasthan,Jodhpur,2020-10-22,Post-Monsoon,25.4,16.8,19.6,1.0,39,12.3,E,10.6,63,9.2,1012.6,18.1,21.6,7.4,No,No,Light,Cloudy
IMD2204,Pune Weather Station,Maharashtra,Pune,2024-05-02,Summer,39.1,27.3,32.8,1.0,50,33.1,SE,7.2,15,4.8,1004.9,34.6,35.3,22.8,No,No,Light,Cloudy
IMD2205,Bengaluru Weather Station,Karnataka,Bengaluru,2020-03-24,Summer,37.3,31.8,33.9,1.0,51,5.9,SE,1.8,29,0.9,1011.8,34.5,36.4,24.1,No,No,Light,Cloudy
IMD2206,Pune Weather Station,Maharashtra,Pune,2024-12-19,Winter,17.9,9.5,14.7,5.488325839655146,52,8.2,S,7.5,11,3.5,997.1,12.9,17.3,5.1,No,No,Light,Clear
IMD2207,Nashik Weather Station,Maharashtra,Nashik,2023-01-30,Winter,23.6,16.7,21.3,4.634819374121673,51,6.5,SE,4.4,11,2.9,1013.5,21.2,23.9,11.5,No,No,Light,Cloudy
IMD2208,Amritsar Weather Station,Punjab,Amritsar,2024-09-23,Monsoon,33.0,24.1,28.8,80.6,89,27.3,N,11.7,4,9.0,1011.4,31.5,33.2,26.6,Yes,No,Heavy,Cloudy
IMD2209,Jorhat Weather Station,Assam,Jorhat,2024-10-11,Post-Monsoon,31.4,21.4,25.3,2.977244621361574,51,34.6,SW,3.5,2,11.7,1011.1,24.7,27.9,15.5,No,Yes,Light,Cloudy
IMD2210,Ludhiana Weather Station,Punjab,Ludhiana,2021-05-25,Summer,45.2,35.7,39.7,2.1671953580976426,42,39.8,W,7.9,47,8.3,1009.5,39.9,41.8,28.1,No,No,Light,Haze
IMD2211,Nashik Weather Station,Maharashtra,Nashik,2024-04-12,Summer,40.5,27.9,34.4,7.830077348415393,55,24.4,S,3.4,11,8.7,1012.4,32.9,37.1,25.4,No,No,Light,Clear
IMD2212,Mysuru Weather Station,Karnataka,Mysuru,2020-03-28,Summer,39.8,30.1,34.8,2.5279780020630778,38,7.8,NW,14.2,28,7.1,1027.3,34.9,36.7,22.4,No,No,Light,Thunderstorm
IMD2213,Jaipur Weather Station,Rajasthan,Jaipur,2020-12-24,Winter,15.5,7.1,13.1,5.234021588128876,40,37.3,E,1.6,91,11.9,1004.6,11.2,15.1,1.1,No,No,Light,Fog
IMD2214,Meerut Weather Station,Uttar Pradesh,Meerut,2022-01-03,Winter,20.9,11.9,14.5,1.0,46,7.3,N,5.1,30,7.2,1006.5,13.8,16.8,3.7,No,No,Light,Cloudy
IMD2215,Jaipur Weather Station,Rajasthan,Jaipur,2021-11-04,Post-Monsoon,33.3,23.3,28.2,7.236813983724413,55,3.1,E,3.5,45,1.4,1004.9,29.4,30.9,19.2,No,No,Light,Cloudy
IMD2216,Kolkata Weather Station,West Bengal,Kolkata,2020-08-18,Monsoon,31.1,20.9,27.8,31.6,52,28.1,S,8.2,51,3.4,1010.6,27.2,30.4,18.2,No,Yes,Moderate,Cloudy
IMD2217,Amritsar Weather Station,Punjab,Amritsar,2024-07-01,Monsoon,30.8,23.7,27.2,44.9,70,7.8,N,10.7,5,7.1,1003.9,29.3,30.7,21.2,No,No,Moderate,Thunderstorm
IMD2218,Amritsar Weather Station,Punjab,Amritsar,2024-09-08,Monsoon,29.7,22.6,25.8,66.6,81,32.5,E,6.9,92,6.6,1021.2,26.7,29.9,22.0,No,No,Moderate,Rain
IMD2219,Bengaluru Weather Station,Karnataka,Bengaluru,2022-12-16,Winter,26.8,18.9,24.1,2.1376476238119158,51,15.5,NW,13.7,34,1.8,1018.7,24.4,26.7,14.3,No,No,Light,Cloudy
IMD2220,Lucknow Weather Station,Uttar Pradesh,Lucknow,2021-12-03,Winter,25.4,15.1,19.9,7.715644035009687,52,3.8,E,3.2,15,10.6,1017.3,21.2,22.5,10.3,No,No,Light,Fog
IMD2221,Meerut Weather Station,Uttar Pradesh,Meerut,2020-09-15,Monsoon,30.9,21.8,28.5,22.6,61,23.3,SE,5.0,50,3.6,1012.3,30.4,31.6,20.7,No,No,Moderate,Clear
IMD2222,Siliguri Weather Station,West Bengal,Siliguri,2024-09-27,Monsoon,30.4,23.6,27.4,64.5,74,10.2,N,11.8,95,5.1,1009.8,26.0,31.1,22.2,No,No,Moderate,Cloudy
IMD2223,Guwahati Weather Station,Assam,Guwahati,2020-04-10,Summer,39.5,30.3,36.3,1.0,38,22.8,SW,12.6,65,9.6,1007.4,39.2,38.2,23.9,No,Yes,Light,Haze
