observation_id,date,station_id,country,latitude,longitude,elevation_m,avg_temperature_c,max_temperature_c,min_temperature_c,precipitation_mm,snowfall_cm,humidity_percent,wind_speed_kmh,wind_direction,solar_radiation_wm2,atmospheric_pressure_hpa,cloud_cover_percent,uv_index,soil_moisture_percent,drought_index,evapotranspiration_mm,air_quality_index,pm25,pm10,co2_ppm,methane_ppb,ozone_ppb,climate_zone,weather_event,disaster_risk
1134,2022-04-12,NOAA1021,Canada,40.9722,-94.2039,1195.8,16.0,20.0,9.4,3.1,0.0,44,40.2,SW,179.9,1013.9,22,5,30.3,High,2.95,101,24.7,58.9,406.6,2008.4,44.2,Arid,Coldwave,Medium
1135,2024-07-13,NOAA1008,Canada,41.399,-103.6274,1244.2,31.8,35.9,27.8,20.7,0.0,63,8.6,S,789.3,1010.2,33,2,48.4,Low,5.95,114,29.2,39.7,417.7,1925.7,55.1,Tropical,Rain,High
1136,2022-04-12,NOAA1027,USA,37.3014,-110.6973,954.8,18.7,23.5,16.4,23.8,0.0,66,4.7,N,866.7,1013.2,52,4,38.9,Low,4.05,98,20.6,42.3,422.5,1932.4,34.2,Continental,None,Low
1137,2020-04-02,NOAA1046,USA,37.9734,-82.0546,670.0,16.2,24.1,9.5,14.7,0.0,53,14.0,NE,270.1,995.7,85,10,29.3,Medium,3.97,94,29.6,52.2,415.0,1952.0,28.8,Continental,Coldwave,Medium
1138,2020-10-03,NOAA1021,USA,38.3257,-117.7576,1087.7,20.2,25.9,15.0,28.8,0.0,60,14.8,N,471.2,1024.7,45,7,46.0,Low,4.01,108,27.5,35.9,419.8,2004.0,26.2,Arid,Heatwave,High
1139,2023-08-01,NOAA1036,Canada,41.2439,-73.3685,1753.4,32.8,38.6,27.5,29.4,0.0,59,8.0,W,100.9,1019.6,91,10,37.3,Low,5.21,77,25.7,54.7,412.7,1913.7,42.4,Arid,Coldwave,High
1140,2024-04-11,NOAA1021,Mexico,31.7288,-76.0327,52.7,13.5,16.6,9.6,17.3,0.0,49,3.8,NE,550.8,1009.9,56,11,33.7,Medium,2.6,114,25.3,53.5,428.1,1904.3,60.9,Temperate,Fog,Medium
1141,2020-05-16,NOAA1027,Mexico,31.4153,-72.184,1568.0,22.8,25.8,20.8,14.0,0.0,59,24.4,E,771.3,1021.6,40,11,41.6,Medium,4.21,123,29.6,48.5,421.7,1867.1,39.7,Polar,Heatwave,Low
1142,2021-05-16,NOAA1049,USA,29.0396,-73.1845,93.4,14.4,20.3,8.1,21.8,0.0,68,18.2,S,232.6,1013.6,53,8,44.3,Low,3.19,89,28.0,48.0,429.5,1846.4,37.4,Temperate,Heatwave,Medium
1143,2021-01-07,NOAA1013,Mexico,48.1986,-71.8588,259.4,1.6,4.2,-5.3,1.9,18.5,54,36.3,NE,475.0,1016.6,64,3,34.5,High,0.53,127,32.8,65.5,409.4,1956.8,33.4,Polar,Storm,Medium
1144,2023-06-29,NOAA1037,USA,47.4055,-71.1125,706.7,19.6,24.4,16.7,35.5,0.0,73,30.1,NE,460.2,1017.6,64,10,43.5,Low,3.24,79,18.4,45.8,418.6,1906.2,36.8,Polar,None,Low
1145,2023-12-21,NOAA1020,Canada,45.9501,-83.2754,1883.1,2.5,7.2,-3.5,15.0,0.0,57,25.7,NW,887.5,1021.4,74,6,43.2,Medium,0.52,118,25.5,48.8,412.1,1939.1,47.4,Tropical,Coldwave,High
1146,2020-06-07,NOAA1034,Mexico,41.4518,-75.9494,2246.8,29.2,34.0,26.8,8.5,0.0,57,27.1,SW,495.3,1012.5,7,9,41.2,Medium,5.12,120,24.6,62.3,418.2,1907.6,30.8,Tropical,Coldwave,Medium
1147,2023-02-01,NOAA1028,Canada,29.9287,-122.6973,466.7,2.2,4.3,-2.7,22.6,0.0,64,5.4,SE,574.9,1005.0,87,2,39.7,Low,2.2,83,25.7,45.4,437.5,1832.8,36.0,Temperate,Coldwave,High
1148,2020-07-23,NOAA1036,Mexico,43.9387,-94.1893,1160.9,32.1,38.0,25.5,26.3,0.0,54,24.0,E,752.4,1005.9,3,11,43.0,Low,4.83,103,22.3,52.1,420.6,1874.0,37.4,Polar,None,Low
1149,2020-04-06,NOAA1037,USA,30.2667,-79.5779,1768.4,24.0,26.9,18.7,10.4,0.0,55,40.4,SE,319.9,1002.9,90,9,41.1,Medium,5.3,113,28.5,53.9,427.7,1867.5,30.5,Temperate,Rain,High
1150,2021-10-09,NOAA1026,Canada,32.8697,-94.8711,1241.3,17.3,22.4,10.9,2.2,0.0,37,11.7,SE,370.7,1029.4,88,8,18.1,High,3.57,117,31.8,64.2,421.2,1843.3,34.9,Tropical,None,Medium
1151,2021-11-05,NOAA1040,USA,41.3523,-80.245,1319.9,7.2,14.6,3.1,5.3,0.0,48,29.7,NW,594.3,1019.1,86,4,33.9,Medium,2.5,116,26.3,53.6,429.4,1919.1,28.4,Polar,Coldwave,Low
1152,2020-08-02,NOAA1019,USA,32.4057,-96.4464,154.2,27.6,35.1,25.0,65.6,0.0,76,8.6,SE,882.2,1035.6,41,1,48.4,Low,5.21,67,9.7,29.8,417.2,1876.3,42.6,Continental,Coldwave,High
1153,2020-06-01,NOAA1037,Mexico,35.5099,-74.2554,1853.7,25.7,30.9,18.5,17.9,0.0,46,8.1,S,743.4,1012.3,80,5,29.9,Medium,4.88,103,24.6,50.5,414.5,1897.5,29.1,Arid,None,Low
1154,2024-08-05,NOAA1046,Canada,47.8907,-77.579,199.2,24.3,27.6,21.5,31.8,0.0,67,15.7,SE,706.7,1017.7,64,11,42.2,Low,3.88,104,20.7,48.2,417.9,1906.7,48.5,Tropical,Coldwave,High
1155,2023-10-02,NOAA1042,Canada,30.6045,-94.9845,2885.2,12.2,18.8,8.9,5.4,0.0,42,3.6,NE,365.1,1011.3,47,11,26.3,Medium,2.16,113,25.9,53.3,430.6,1886.7,23.9,Continental,Fog,Medium
1156,2020-05-21,NOAA1022,Mexico,42.7328,-93.36,1749.2,21.2,28.0,19.1,15.1,0.0,61,22.1,SE,339.9,1002.3,49,8,46.0,Medium,3.96,96,24.7,55.1,416.1,1840.5,31.0,Arid,Coldwave,Medium
1157,2023-08-24,NOAA1040,Canada,31.4256,-70.8822,2787.3,31.6,34.3,29.2,4.5,0.0,39,2.1,N,858.6,1023.0,21,2,27.5,High,4.93,135,24.6,64.4,425.5,1917.8,42.4,Arid,None,Low
1158,2024-06-01,NOAA1017,Mexico,36.5083,-84.1541,175.7,29.2,34.7,22.3,15.1,0.0,53,10.7,NW,748.7,1010.3,36,1,40.9,Medium,4.64,97,26.6,48.2,420.0,1889.0,36.3,Tropical,Rain,Low
1159,2024-07-20,NOAA1027,Mexico,33.3491,-70.8291,88.7,28.2,34.6,22.7,18.8,0.0,50,32.4,E,193.3,1015.4,24,7,33.0,Medium,5.15,110,30.2,48.9,426.1,1912.0,45.9,Temperate,None,Low
1160,2021-10-03,NOAA1015,Canada,29.1735,-69.8426,96.2,20.0,26.8,13.0,10.5,0.0,53,7.7,SE,314.9,1005.8,75,9,29.7,Medium,4.8,107,29.6,64.2,421.1,1912.5,28.1,Polar,Rain,Medium
1161,2022-09-26,NOAA1039,Mexico,25.3875,-96.9619,1357.0,26.4,28.8,23.5,32.6,0.0,65,15.1,W,196.2,1020.3,37,1,47.4,Low,4.38,94,17.5,39.8,419.3,1927.6,20.0,Continental,Storm,Medium
1162,2024-12-10,NOAA1008,Canada,44.5253,-117.7275,1151.2,-8.8,-3.9,-11.6,4.5,4.4,46,26.4,SW,688.1,997.2,82,7,38.5,High,0.5,122,29.7,50.9,422.3,1842.2,43.6,Tropical,Heatwave,High
1163,2022-06-17,NOAA1016,USA,32.1671,-121.4361,649.0,29.6,36.7,22.8,5.8,0.0,50,37.0,SW,102.0,1013.2,22,6,32.5,Medium,5.9,112,31.9,62.7,433.2,1920.4,49.2,Arid,Storm,High
1164,2021-06-07,NOAA1025,Canada,28.3764,-93.5936,1607.8,24.6,30.0,20.8,7.7,0.0,56,34.5,SE,152.9,1023.8,46,5,37.2,Medium,5.17,102,26.8,55.8,436.8,1898.4,57.3,Polar,Rain,Low
1165,2022-01-02,NOAA1007,Canada,41.7204,-90.4635,1577.9,1.4,6.2,-5.5,9.8,4.3,42,7.8,N,331.6,1024.9,74,6,26.0,Medium,1.09,122,26.8,55.4,416.1,1871.5,34.4,Temperate,Fog,High
1166,2024-07-05,NOAA1032,USA,26.4346,-82.7841,1607.7,29.4,37.2,26.9,5.1,0.0,49,10.9,NE,359.7,1009.8,8,5,30.0,Medium,5.37,125,25.4,49.5,429.1,1963.9,45.2,Temperate,Heatwave,High
1167,2020-06-07,NOAA1029,USA,26.0881,-85.7309,1892.6,25.4,29.3,21.6,8.7,0.0,57,16.2,NW,771.2,1014.5,52,11,40.7,Medium,5.49,105,31.5,62.1,420.4,1950.6,31.9,Tropical,Rain,High
1168,2020-05-27,NOAA1016,USA,41.9615,-112.818,1212.7,19.1,21.4,15.9,6.4,0.0,49,10.0,W,799.4,1005.6,82,6,40.9,Medium,2.9,118,32.6,49.6,416.0,1897.1,55.1,Arid,Fog,Low
1169,2020-07-15,NOAA1009,USA,34.6892,-96.6172,309.3,32.0,34.5,28.1,6.4,0.0,47,27.3,E,115.3,1016.7,51,7,39.2,Medium,5.21,131,24.8,49.5,417.6,1885.5,41.5,Tropical,Storm,Low
1170,2020-03-05,NOAA1014,Mexico,28.1318,-86.1042,141.6,9.9,14.2,4.0,32.3,0.0,64,6.1,N,780.3,1026.1,14,4,40.9,Low,2.1,86,22.7,37.7,427.3,1871.7,57.7,Tropical,Storm,Low
1171,2022-11-24,NOAA1007,USA,28.7998,-82.2226,762.5,10.3,17.3,5.8,6.4,0.0,50,14.2,E,273.3,1009.1,23,9,33.4,Medium,3.09,117,29.5,55.4,420.4,1932.0,39.5,Temperate,Rain,Medium
1172,2023-04-10,NOAA1027,Canada,29.6398,-114.0895,163.5,22.6,29.5,14.9,3.7,0.0,53,12.6,NW,609.3,1013.8,60,11,43.6,High,5.03,118,30.7,59.2,432.0,1887.5,48.2,Arid,Rain,High
1173,2022-08-24,NOAA1022,Canada,45.0361,-118.7494,2065.1,28.8,36.8,20.9,18.3,0.0,52,19.4,SW,550.2,1001.5,8,5,36.2,Medium,6.11,96,24.1,45.8,416.5,1912.5,38.3,Polar,None,High
1174,2022-05-03,NOAA1019,USA,31.3984,-79.3829,1108.4,22.8,26.3,15.7,30.6,0.0,66,32.0,E,330.8,993.9,56,5,53.0,Low,4.21,94,24.0,41.5,415.5,1827.5,32.4,Polar,Coldwave,High
1175,2023-11-12,NOAA1008,Mexico,46.1367,-91.1346,2664.7,-3.6,2.9,-6.5,12.0,4.1,55,41.2,W,495.1,1013.3,75,3,35.3,Medium,0.5,98,23.6,53.2,410.8,1872.0,35.4,Continental,Rain,High
1176,2023-07-04,NOAA1014,Canada,31.5149,-70.4094,859.9,38.7,44.0,33.7,4.9,0.0,54,20.5,N,430.4,1010.4,12,7,41.5,High,6.1,130,29.7,52.3,435.9,1837.9,28.8,Polar,Coldwave,High
1177,2020-06-07,NOAA1006,Canada,45.6507,-85.5928,1500.3,27.7,30.3,20.3,52.8,0.0,79,24.2,SE,655.7,1012.5,11,1,51.2,Low,5.15,65,16.5,31.2,420.6,1913.7,32.4,Continental,Fog,Low
1178,2024-05-06,NOAA1006,Canada,37.8713,-99.8541,1445.9,21.0,26.3,14.7,17.5,0.0,45,25.9,E,409.3,1020.6,35,10,26.8,Medium,3.41,94,30.4,49.2,426.3,1874.8,34.3,Tropical,Coldwave,Medium
1179,2024-05-22,NOAA1025,USA,32.7596,-108.1556,432.4,16.8,22.3,9.8,14.2,0.0,57,9.1,S,375.6,1005.7,51,4,46.6,Medium,2.9,96,26.1,57.9,416.2,1924.5,35.0,Polar,Coldwave,High
1180,2021-09-07,NOAA1013,Canada,44.6958,-109.0509,2539.4,24.9,27.4,18.9,14.0,0.0,43,9.8,W,662.0,1014.5,49,5,31.2,Medium,3.91,117,26.0,56.4,412.1,1904.2,41.2,Continental,Fog,High
1181,2021-04-04,NOAA1021,USA,39.402,-122.1269,2867.8,10.0,12.6,5.9,26.5,0.0,56,35.3,N,190.9,1015.2,99,4,40.3,Low,2.04,80,26.0,38.4,415.1,1972.4,43.2,Tropical,Rain,Medium
1182,2021-07-10,NOAA1030,Mexico,35.0623,-96.5242,2400.3,28.6,36.3,25.0,20.1,0.0,53,36.2,S,136.5,996.4,72,9,41.9,Low,4.82,87,29.5,57.2,421.2,1896.7,49.1,Continental,Coldwave,Low
1183,2020-03-18,NOAA1016,Mexico,27.1874,-101.174,2926.0,11.4,16.9,5.1,32.4,0.0,56,30.5,NE,717.3,1020.8,6,5,41.7,Low,3.56,74,18.4,45.0,416.1,1914.1,26.2,Continental,Heatwave,Low
1184,2022-04-07,NOAA1002,Mexico,48.1556,-74.0583,1806.7,15.5,19.0,12.6,3.1,0.0,53,43.1,SE,306.3,1016.5,95,6,33.9,High,2.85,110,34.2,52.6,415.8,1858.0,46.8,Tropical,None,Medium
1185,2020-05-05,NOAA1036,Mexico,27.308,-76.272,2784.4,21.6,24.2,14.1,8.9,0.0,55,18.4,NE,359.1,1013.3,61,2,44.2,Medium,5.01,127,23.9,63.1,418.6,1943.2,40.0,Temperate,Coldwave,High
1186,2021-09-25,NOAA1008,Canada,46.7491,-85.8666,12.9,25.0,32.8,19.9,8.3,0.0,39,36.5,NE,331.5,1016.5,15,3,32.7,Medium,4.67,115,26.1,64.0,421.3,1804.2,34.6,Temperate,Coldwave,Low
1187,2022-06-12,NOAA1032,Canada,36.7806,-107.2099,1286.1,26.1,31.7,22.7,1.8,0.0,51,35.9,NE,130.0,1015.9,81,8,32.5,High,5.86,127,25.8,60.7,419.6,1992.9,37.0,Arid,Rain,Low
1188,2023-08-06,NOAA1007,Canada,31.815,-121.2705,2130.0,28.2,30.7,24.2,27.6,0.0,55,16.3,W,577.4,998.9,55,11,33.5,Low,4.36,112,20.6,43.1,409.8,1864.4,38.7,Tropical,Storm,Low
1189,2024-03-31,NOAA1031,Mexico,32.4853,-119.722,416.8,5.9,10.1,1.0,17.1,0.0,65,36.8,NW,567.0,1011.5,76,10,41.9,Medium,1.94,109,25.0,53.5,436.2,1883.0,38.9,Polar,Coldwave,High
1190,2021-03-28,NOAA1001,Canada,27.5432,-67.5467,2102.3,9.2,13.2,4.5,15.2,0.0,45,42.4,W,266.6,1020.0,46,9,28.2,Medium,1.67,100,25.7,56.9,412.4,1892.7,42.2,Continental,Rain,Medium
1191,2022-04-07,NOAA1048,Mexico,33.679,-103.0834,777.0,14.9,22.1,10.0,20.3,0.0,51,30.5,NE,335.2,1013.8,83,5,29.5,Low,2.68,108,25.0,59.0,418.3,1827.5,61.0,Continental,Rain,Medium
1192,2020-03-23,NOAA1028,USA,46.0468,-123.8045,1914.5,12.9,19.8,8.4,5.6,0.0,54,27.8,S,890.6,1000.1,97,2,37.6,Medium,3.01,99,28.3,50.6,422.8,1874.8,34.1,Polar,Fog,Low
1193,2020-09-06,NOAA1042,USA,28.3602,-115.859,444.2,18.2,21.2,15.3,9.1,0.0,51,2.6,S,476.8,1016.1,19,9,30.8,Medium,4.73,114,23.0,50.9,425.5,1866.9,41.3,Temperate,Fog,High
1194,2021-07-02,NOAA1038,USA,30.4762,-73.2753,305.3,27.5,30.2,24.0,19.3,0.0,60,30.7,SW,255.4,1009.0,99,8,48.8,Medium,4.45,118,26.1,58.8,407.8,1937.1,36.9,Temperate,Heatwave,Medium
1195,2020-08-28,NOAA1044,Mexico,33.6252,-96.1056,2941.6,30.7,36.3,25.9,5.2,0.0,58,12.3,E,841.3,1017.4,2,2,33.0,Medium,5.21,117,32.8,61.6,422.2,1879.6,17.6,Arid,Rain,Medium
1196,2020-06-07,NOAA1021,USA,43.8794,-94.8993,2719.2,28.2,35.8,24.6,23.2,0.0,67,22.2,W,739.9,1027.0,36,11,41.0,Low,4.3,86,25.6,51.9,425.8,1869.9,39.1,Polar,Rain,Low
1197,2022-02-28,NOAA1048,Canada,36.9453,-71.9746,1927.4,0.8,8.6,-5.2,31.1,4.5,60,26.0,NE,634.1,1020.0,12,4,47.2,Low,1.36,101,19.7,52.8,422.5,1946.4,36.5,Tropical,Fog,Medium
1198,2023-05-06,NOAA1000,Canada,44.5437,-92.5047,2873.5,27.1,34.6,20.4,2.5,0.0,54,27.5,S,658.3,1019.1,2,9,42.0,High,4.44,102,32.7,60.8,418.0,1770.3,42.4,Continental,Coldwave,High
1199,2020-04-10,NOAA1022,USA,37.4757,-78.3428,1287.5,16.0,20.3,9.6,14.8,0.0,52,18.7,W,467.8,1023.9,29,8,40.5,Medium,3.14,92,22.1,49.0,420.5,1927.3,45.2,Continental,Heatwave,Low
1200,2021-04-01,NOAA1042,Mexico,26.6587,-90.4985,1655.5,11.9,14.7,8.6,24.3,0.0,62,2.9,S,255.6,1012.4,92,7,45.3,Low,2.11,105,21.9,43.9,420.7,1904.3,48.0,Continental,Rain,Medium
1201,2024-07-01,NOAA1034,Canada,41.2075,-110.2979,422.5,33.6,37.1,30.3,48.4,0.0,64,24.0,N,319.1,1013.3,58,3,41.7,Low,6.48,77,15.4,43.3,433.5,1901.6,57.7,Polar,None,Medium
1202,2022-12-30,NOAA1020,Canada,31.7629,-69.4688,2784.5,-3.2,1.1,-10.2,13.0,11.3,52,18.3,E,322.0,1009.8,47,8,29.4,Medium,1.51,105,24.0,46.4,416.4,1924.5,27.5,Arid,Fog,High
1203,2021-08-19,NOAA1011,USA,45.3598,-105.637,1613.5,25.7,32.6,20.5,17.2,0.0,56,11.7,S,116.2,1007.5,17,10,38.2,Medium,4.22,92,25.1,43.4,425.9,1912.0,38.8,Arid,Rain,High
1204,2020-10-11,NOAA1001,Canada,27.0883,-97.5514,2782.8,19.2,22.3,16.5,24.8,0.0,53,31.4,E,819.9,1024.9,48,10,32.5,Low,4.6,80,22.8,57.3,403.6,1891.2,29.3,Arid,None,Low
1205,2020-09-05,NOAA1037,USA,37.0027,-106.782,2340.7,17.4,24.3,15.4,26.0,0.0,57,8.5,W,176.2,1009.2,74,1,33.6,Low,3.09,94,20.6,49.4,427.3,1889.8,42.0,Continental,Coldwave,Medium
1206,2020-06-22,NOAA1003,USA,26.3952,-122.7643,2126.2,28.9,34.8,24.3,7.5,0.0,58,18.2,E,773.3,1011.0,48,11,37.1,Medium,5.32,129,30.5,53.3,425.9,1900.3,25.2,Polar,Storm,Low
1207,2024-01-29,NOAA1037,Mexico,44.4855,-115.8703,1.4,-7.2,-0.4,-11.3,8.2,16.1,53,11.3,SE,166.3,1017.7,49,11,39.1,Medium,0.5,130,30.6,51.6,423.4,1869.9,52.3,Continental,Storm,Medium
1208,2024-02-12,NOAA1015,Canada,25.3084,-81.8149,1844.8,1.9,9.6,-2.2,11.6,13.6,50,32.1,NE,836.0,1023.7,85,8,42.6,Medium,1.14,119,29.2,51.0,418.8,1898.4,45.7,Arid,Rain,High
1209,2022-08-22,NOAA1048,Canada,26.6055,-122.4893,1726.5,43.6,48.9,36.7,18.6,0.0,66,29.9,NW,538.0,1013.2,52,11,39.4,Medium,7.98,89,21.9,45.6,416.7,1857.8,25.0,Temperate,Heatwave,Medium
1210,2023-07-06,NOAA1043,Canada,25.577,-88.1356,1433.5,26.9,31.5,22.9,14.6,0.0,60,7.8,SE,647.2,1024.4,15,9,39.7,Medium,4.35,98,25.1,55.4,422.7,1915.8,43.2,Arid,Fog,High
1211,2022-01-22,NOAA1014,Canada,27.0109,-107.6942,456.7,-1.8,2.1,-3.9,2.2,0.6,49,34.1,NW,764.1,1008.6,98,4,35.4,High,0.81,111,33.2,63.0,402.3,1892.2,46.7,Temperate,Rain,Low
1212,2021-06-15,NOAA1022,Mexico,40.8089,-95.3743,1140.3,23.7,29.4,20.9,7.0,0.0,52,22.6,S,182.6,1019.3,84,9,31.6,Medium,4.92,124,26.7,47.9,421.4,1923.5,30.9,Arid,Rain,High
1213,2020-10-12,NOAA1006,USA,43.6946,-85.964,91.0,13.8,18.1,9.7,16.8,0.0,46,32.1,W,334.3,1005.0,55,8,38.1,Medium,3.82,111,21.4,44.5,439.7,1931.3,33.1,Tropical,Storm,Medium
1214,2021-12-08,NOAA1015,Canada,47.8044,-103.1704,1176.8,6.5,14.1,2.2,10.3,0.0,48,22.2,W,308.1,1024.0,56,9,30.3,Medium,1.83,104,25.2,60.9,434.7,1904.5,35.1,Arid,Fog,Medium
1215,2024-08-27,NOAA1001,Canada,34.7631,-116.1289,17.4,28.5,33.0,25.7,1.7,0.0,39,26.4,SW,406.5,1018.0,42,2,21.6,High,5.62,129,32.2,64.2,419.3,1988.4,46.4,Continental,Fog,Medium
1216,2021-01-02,NOAA1014,Mexico,32.6698,-122.7583,1322.5,9.8,16.5,6.3,24.7,0.0,68,39.7,E,158.4,1021.2,73,2,44.4,Low,3.21,103,27.8,41.4,426.3,1915.0,24.5,Tropical,Storm,Medium
1217,2022-08-03,NOAA1044,Mexico,41.0351,-84.1552,860.6,24.0,28.1,19.0,18.7,0.0,63,26.4,E,398.9,1024.7,66,5,47.3,Medium,3.7,87,22.4,53.6,426.7,1931.9,28.6,Polar,Rain,Low
1218,2021-08-22,NOAA1035,Mexico,45.181,-70.2066,2842.5,37.6,44.2,34.4,7.7,0.0,53,29.7,E,654.7,1010.9,72,5,34.2,Medium,7.08,122,28.0,61.5,412.3,1898.0,51.6,Continental,None,Medium
1219,2021-02-07,NOAA1040,USA,41.1017,-75.624,2351.5,5.7,12.5,1.1,16.5,0.0,57,2.2,NE,890.8,1014.5,19,1,45.0,Medium,2.54,121,23.8,60.1,413.4,1880.3,23.9,Tropical,Heatwave,Medium
1220,2024-05-02,NOAA1013,USA,48.8284,-111.8866,2547.3,16.7,22.8,12.4,42.1,0.0,77,42.7,E,850.8,1026.1,88,9,55.6,Low,3.5,67,21.4,36.6,412.2,1901.0,36.6,Arid,Fog,High
1221,2021-06-02,NOAA1018,Canada,46.041,-89.8345,72.1,31.2,39.1,23.7,23.2,0.0,67,14.0,N,191.0,1016.7,24,3,43.1,Low,5.42,86,28.3,57.0,421.2,1928.5,48.3,Arid,None,High
1222,2024-12-27,NOAA1004,USA,46.5741,-107.3689,329.2,3.6,7.7,-3.8,5.6,0.0,38,32.8,N,532.7,1002.2,6,4,33.8,Medium,2.01,101,26.5,60.0,417.3,1948.6,39.9,Temperate,Storm,Low
1223,2021-07-10,NOAA1004,Canada,34.736,-73.0634,1019.8,32.0,38.1,25.0,33.7,0.0,62,10.2,NE,319.6,1033.3,82,4,43.0,Low,5.72,93,21.6,37.1,417.0,1912.6,44.7,Polar,Fog,Low
1224,2020-07-30,NOAA1033,Canada,34.1544,-98.4994,1461.2,36.1,43.0,30.8,3.0,0.0,48,3.6,N,223.8,1008.5,59,11,27.2,High,7.21,135,31.2,61.4,423.5,1973.3,33.7,Tropical,Heatwave,High
1225,2020-07-29,NOAA1005,USA,33.7795,-71.1129,1272.9,31.8,38.6,23.9,3.5,0.0,50,6.9,NW,761.3,1012.1,49,8,32.7,High,6.24,134,26.1,52.2,425.2,1910.3,29.4,Continental,None,Medium
1226,2024-11-16,NOAA1046,Canada,45.7561,-105.0282,2937.1,7.3,10.5,4.2,24.6,0.0,50,17.3,NE,570.4,1015.8,54,6,34.0,Low,1.39,103,21.3,56.7,420.9,1943.6,35.3,Tropical,Coldwave,High
1227,2023-04-30,NOAA1010,Canada,28.8213,-101.1898,426.1,17.6,22.4,10.9,4.6,0.0,53,22.7,N,153.2,1000.2,42,9,42.1,High,4.5,127,29.3,59.8,418.5,1891.8,29.1,Tropical,None,Low
1228,2020-01-14,NOAA1032,Canada,29.9082,-72.6458,1386.1,-2.7,2.2,-7.0,23.6,11.9,53,36.9,SE,304.0,1014.8,8,11,35.0,Low,1.07,84,20.7,40.7,427.9,1918.0,28.3,Polar,Storm,Medium
1229,2022-05-23,NOAA1015,USA,44.291,-97.3744,571.3,22.5,30.0,17.3,63.8,0.0,76,26.3,NW,200.0,1022.5,92,1,55.4,Low,4.91,55,14.6,32.4,415.3,1849.9,43.2,Tropical,Heatwave,Medium
1230,2022-08-18,NOAA1047,USA,27.9009,-80.6825,877.5,29.5,33.4,23.3,37.1,0.0,71,22.7,W,258.7,1010.2,99,10,42.7,Low,5.31,72,17.2,32.4,424.0,1835.4,39.5,Tropical,Fog,Medium
1231,2020-10-15,NOAA1018,Mexico,31.9664,-111.6534,2033.4,20.9,23.2,14.5,18.5,0.0,52,22.8,NW,888.4,1014.5,12,10,41.7,Medium,4.7,113,29.7,54.3,421.9,1946.6,45.0,Polar,Fog,Medium
1232,2020-08-09,NOAA1023,Mexico,39.6379,-104.0576,1196.3,29.3,35.9,24.9,32.7,0.0,66,3.7,W,519.2,994.1,30,4,42.8,Low,4.93,73,23.0,41.0,410.7,2001.7,57.0,Tropical,Storm,Low
1233,2023-10-13,NOAA1043,Mexico,33.7487,-79.5211,1872.4,11.7,19.4,8.6,23.7,0.0,61,38.0,NE,708.2,1004.9,31,10,46.0,Low,2.67,104,26.0,47.7,419.5,1903.7,35.6,Tropical,Heatwave,Low
1234,2024-04-10,NOAA1021,Canada,43.9262,-90.5556,247.8,14.0,21.7,11.8,16.5,0.0,47,32.2,N,155.4,1020.5,90,3,31.6,Medium,2.16,90,22.2,48.7,418.4,1827.2,36.5,Polar,Fog,Low
1235,2023-10-02,NOAA1029,Canada,39.349,-74.7795,2755.5,23.6,26.8,19.7,9.6,0.0,48,23.8,SE,386.5,998.3,11,10,28.6,Medium,4.11,120,27.3,47.0,414.9,1929.6,37.7,Arid,Heatwave,Low
1236,2023-12-26,NOAA1026,Mexico,34.2961,-107.833,2495.3,2.6,9.5,0.5,15.0,0.0,60,10.9,NW,654.1,1014.6,84,7,40.8,Medium,0.68,123,22.7,50.4,434.1,1893.1,30.8,Arid,Storm,High
1237,2020-12-06,NOAA1042,USA,31.9624,-121.7543,103.1,0.1,7.4,-6.0,4.2,2.8,52,25.5,N,169.1,1011.3,85,7,41.0,High,0.65,101,29.5,54.7,421.5,1866.0,45.3,Tropical,Rain,Medium
1238,2024-12-01,NOAA1025,Mexico,29.87,-120.7499,1934.9,10.8,17.2,2.9,6.7,0.0,42,15.8,W,776.0,1015.7,27,7,31.0,Medium,3.15,110,31.4,48.4,422.2,1894.8,46.2,Temperate,None,High
1239,2020-03-18,NOAA1003,Mexico,44.6981,-90.4473,197.9,5.5,10.2,2.8,13.9,0.0,61,2.2,S,782.9,1000.4,68,1,37.5,Medium,2.11,105,24.9,62.1,413.1,1963.6,34.0,Temperate,Storm,High
1240,2024-12-08,NOAA1048,USA,39.9998,-121.1174,2218.8,-6.6,-4.3,-10.2,18.6,4.4,65,21.1,W,170.8,1004.2,98,7,43.8,Medium,0.5,87,25.5,56.9,423.5,1924.0,27.3,Tropical,Rain,High
1241,2023-07-24,NOAA1033,USA,33.371,-67.9039,2283.1,36.2,40.0,31.4,21.2,0.0,60,32.0,S,715.3,1007.5,0,6,48.6,Low,5.87,88,20.1,46.4,414.7,1876.2,43.8,Polar,Rain,High
1242,2024-05-15,NOAA1000,Mexico,35.3836,-70.9975,1814.0,19.7,25.4,16.0,15.0,0.0,51,8.0,NE,697.6,1000.6,17,11,34.5,Medium,3.42,116,28.6,49.6,428.0,1908.4,38.8,Temperate,Fog,Low
1243,2022-04-10,NOAA1027,Canada,41.5619,-118.3973,1485.7,20.3,24.7,12.9,12.9,0.0,57,30.3,SE,427.3,1010.8,30,7,40.6,Medium,4.86,114,22.0,58.1,435.9,1930.3,43.3,Continental,Fog,Low
1244,2022-07-30,NOAA1011,Mexico,28.814,-99.7685,1304.9,27.1,32.2,21.0,20.1,0.0,59,2.5,SE,458.0,1007.2,50,2,48.5,Low,6.04,104,21.7,51.0,419.2,1901.9,53.0,Polar,Fog,High
